year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
148,7.571428571428571,53.0,61.0,22.0,36.57142857142857,6.857142857142857,24.428571428571427,5.285714285714286,2.5714285714285716,1.8571428571428572,32.57142857142857,53.42857142857143,8.142857142857142,34.57142857142857,4.571428571428571,16.571428571428573,60.57142857142857,9.142857142857142,24.428571428571427,3.142857142857143,8.142857142857142,0.0,15.428571428571429,5.142857142857143,16.571428571428573,1.4285714285714286,38.142857142857146,5.571428571428571,3.5714285714285716,1.1428571428571428,7.0,0.0,10.571428571428571,16.142857142857142,5.857142857142857,12.142857142857142,25.142857142857142,13.285714285714286,1.2857142857142858,3.857142857142857,2.0,9.714285714285714,6.142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,8.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0
149,6.571428571428571,55.0,59.142857142857146,21.714285714285715,39.857142857142854,5.714285714285714,26.142857142857142,4.285714285714286,3.0,2.0,31.0,49.42857142857143,9.142857142857142,34.857142857142854,4.142857142857143,14.571428571428571,56.0,8.285714285714286,21.714285714285715,3.4285714285714284,8.142857142857142,0.0,17.142857142857142,5.428571428571429,12.857142857142858,1.2857142857142858,33.285714285714285,6.0,3.4285714285714284,1.0,9.0,0.0,9.857142857142858,14.142857142857142,5.571428571428571,13.428571428571429,22.0,11.857142857142858,1.2857142857142858,4.571428571428571,1.8571428571428572,10.0,6.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,6.571428571428571,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
150,6.857142857142857,49.857142857142854,59.714285714285715,22.428571428571427,39.57142857142857,4.857142857142857,27.857142857142858,3.857142857142857,3.0,2.2857142857142856,30.428571428571427,48.0,8.857142857142858,32.57142857142857,3.2857142857142856,13.571428571428571,51.0,7.857142857142857,20.142857142857142,2.142857142857143,9.0,0.0,15.857142857142858,3.857142857142857,13.714285714285714,1.2857142857142858,32.857142857142854,4.714285714285714,3.5714285714285716,1.4285714285714286,12.857142857142858,0.14285714285714285,9.428571428571429,11.428571428571429,5.571428571428571,11.714285714285714,20.428571428571427,11.285714285714286,0.7142857142857143,5.285714285714286,2.4285714285714284,10.714285714285714,5.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,7.857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0
151,7.285714285714286,47.42857142857143,62.714285714285715,23.571428571428573,37.285714285714285,5.428571428571429,29.0,4.0,2.2857142857142856,2.0,32.42857142857143,43.57142857142857,8.714285714285714,30.285714285714285,3.142857142857143,13.571428571428571,49.42857142857143,6.857142857142857,18.571428571428573,2.4285714285714284,6.714285714285714,0.0,17.142857142857142,2.4285714285714284,12.571428571428571,1.1428571428571428,31.0,6.571428571428571,3.4285714285714284,1.5714285714285714,12.714285714285714,0.14285714285714285,9.714285714285714,11.285714285714286,4.428571428571429,12.571428571428571,22.714285714285715,11.0,1.0,5.428571428571429,2.7142857142857144,8.857142857142858,5.428571428571429,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,7.571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0
152,7.428571428571429,50.714285714285715,62.285714285714285,22.428571428571427,35.857142857142854,7.285714285714286,28.142857142857142,4.0,2.2857142857142856,1.8571428571428572,31.285714285714285,39.142857142857146,8.714285714285714,27.285714285714285,3.0,14.857142857142858,38.285714285714285,7.0,18.0,3.2857142857142856,7.285714285714286,0.0,17.571428571428573,2.142857142857143,12.857142857142858,1.2857142857142858,29.0,6.428571428571429,2.857142857142857,1.8571428571428572,12.142857142857142,0.14285714285714285,9.428571428571429,9.285714285714286,4.857142857142857,14.285714285714286,20.428571428571427,10.571428571428571,0.8571428571428571,6.714285714285714,2.142857142857143,7.714285714285714,5.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,9.285714285714286,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0
153,7.285714285714286,50.42857142857143,61.142857142857146,22.285714285714285,33.285714285714285,7.0,28.571428571428573,4.428571428571429,2.7142857142857144,2.0,32.857142857142854,39.857142857142854,8.714285714285714,26.714285714285715,2.7142857142857144,15.142857142857142,35.0,6.857142857142857,18.142857142857142,3.2857142857142856,7.428571428571429,0.0,16.857142857142858,2.4285714285714284,11.857142857142858,1.4285714285714286,28.142857142857142,7.571428571428571,2.5714285714285716,2.0,12.142857142857142,0.14285714285714285,9.285714285714286,8.428571428571429,4.857142857142857,13.0,20.428571428571427,10.571428571428571,0.8571428571428571,6.571428571428571,1.8571428571428572,7.428571428571429,4.857142857142857,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,9.428571428571429,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0
154,7.714285714285714,49.42857142857143,63.0,21.428571428571427,32.42857142857143,6.857142857142857,27.857142857142858,4.142857142857143,2.142857142857143,1.7142857142857142,33.57142857142857,41.285714285714285,7.428571428571429,21.428571428571427,2.7142857142857144,13.428571428571429,31.285714285714285,6.571428571428571,18.142857142857142,3.4285714285714284,6.857142857142857,0.0,17.142857142857142,3.5714285714285716,11.571428571428571,1.4285714285714286,24.0,8.142857142857142,2.857142857142857,2.0,12.142857142857142,0.14285714285714285,9.714285714285714,8.428571428571429,3.7142857142857144,14.142857142857142,18.714285714285715,10.857142857142858,0.8571428571428571,6.428571428571429,1.7142857142857142,11.857142857142858,4.142857142857143,0.8571428571428571,0.2857142857142857,0.0,0.14285714285714285,9.571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
155,7.285714285714286,45.285714285714285,62.142857142857146,24.285714285714285,32.142857142857146,6.857142857142857,27.0,3.7142857142857144,2.5714285714285716,1.4285714285714286,35.0,41.0,5.857142857142857,22.0,2.4285714285714284,13.0,31.714285714285715,6.857142857142857,15.714285714285714,3.5714285714285716,6.857142857142857,0.0,17.428571428571427,4.142857142857143,11.571428571428571,1.1428571428571428,24.857142857142858,9.428571428571429,2.4285714285714284,2.142857142857143,12.857142857142858,0.14285714285714285,10.714285714285714,9.571428571428571,2.857142857142857,13.142857142857142,19.714285714285715,10.571428571428571,0.8571428571428571,7.0,11.428571428571429,10.571428571428571,4.142857142857143,1.0,0.2857142857142857,0.0,0.14285714285714285,11.285714285714286,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0
156,9.285714285714286,42.714285714285715,63.57142857142857,30.714285714285715,29.142857142857142,7.142857142857143,27.571428571428573,3.4285714285714284,2.0,1.7142857142857142,37.57142857142857,39.857142857142854,5.142857142857143,17.428571428571427,2.4285714285714284,13.857142857142858,32.285714285714285,5.142857142857143,16.0,3.0,7.857142857142857,0.0,14.714285714285714,3.5714285714285716,10.714285714285714,1.1428571428571428,27.428571428571427,9.428571428571429,2.5714285714285716,2.0,11.0,0.14285714285714285,11.142857142857142,9.714285714285714,2.4285714285714284,12.857142857142858,20.571428571428573,11.0,0.8571428571428571,6.142857142857143,11.285714285714286,10.428571428571429,4.0,1.1428571428571428,0.2857142857142857,0.0,0.14285714285714285,14.428571428571429,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0
157,7.857142857142857,41.0,64.42857142857143,29.714285714285715,27.571428571428573,7.142857142857143,26.285714285714285,3.142857142857143,1.7142857142857142,1.7142857142857142,38.0,37.42857142857143,5.0,19.857142857142858,3.7142857142857144,13.714285714285714,296.0,4.428571428571429,16.142857142857142,2.857142857142857,7.714285714285714,0.0,13.571428571428571,4.142857142857143,9.285714285714286,1.2857142857142858,26.428571428571427,10.285714285714286,2.2857142857142856,1.5714285714285714,6.142857142857143,0.0,12.714285714285714,10.285714285714286,3.142857142857143,13.571428571428571,19.857142857142858,10.428571428571429,1.2857142857142858,4.571428571428571,10.857142857142858,10.428571428571429,4.142857142857143,0.8571428571428571,0.2857142857142857,0.0,0.14285714285714285,12.285714285714286,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
158,6.714285714285714,36.857142857142854,63.857142857142854,30.714285714285715,30.428571428571427,5.571428571428571,27.714285714285715,3.0,1.5714285714285714,2.2857142857142856,37.42857142857143,37.0,4.714285714285714,18.714285714285715,4.0,13.714285714285714,297.0,4.285714285714286,16.0,2.7142857142857144,8.714285714285714,0.0,11.285714285714286,4.714285714285714,7.571428571428571,1.4285714285714286,25.571428571428573,7.857142857142857,2.2857142857142856,1.7142857142857142,6.571428571428571,0.0,14.0,9.857142857142858,3.2857142857142856,15.142857142857142,17.285714285714285,9.571428571428571,1.0,5.0,10.571428571428571,11.285714285714286,3.5714285714285716,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,12.142857142857142,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
159,6.142857142857143,33.857142857142854,58.142857142857146,33.42857142857143,30.428571428571427,5.0,30.285714285714285,3.142857142857143,1.7142857142857142,2.2857142857142856,35.142857142857146,38.0,4.714285714285714,18.714285714285715,4.0,13.571428571428571,298.7142857142857,3.857142857142857,15.0,2.0,8.714285714285714,0.14285714285714285,11.428571428571429,4.714285714285714,6.857142857142857,2.2857142857142856,26.428571428571427,9.571428571428571,2.4285714285714284,1.7142857142857142,6.571428571428571,0.0,16.714285714285715,8.571428571428571,2.7142857142857144,12.285714285714286,15.285714285714286,9.428571428571429,1.4285714285714286,5.0,10.428571428571429,13.142857142857142,3.5714285714285716,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,11.571428571428571,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
160,5.714285714285714,33.285714285714285,60.0,34.857142857142854,29.0,5.0,30.428571428571427,2.7142857142857144,1.2857142857142858,2.0,36.857142857142854,36.142857142857146,4.714285714285714,18.857142857142858,4.0,13.285714285714286,300.7142857142857,4.142857142857143,14.571428571428571,1.8571428571428572,8.285714285714286,0.14285714285714285,11.285714285714286,4.714285714285714,6.857142857142857,2.2857142857142856,26.142857142857142,9.0,2.4285714285714284,2.0,6.857142857142857,0.0,17.285714285714285,8.0,2.857142857142857,13.428571428571429,15.285714285714286,9.571428571428571,1.4285714285714286,5.571428571428571,10.285714285714286,13.714285714285714,3.2857142857142856,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,11.428571428571429,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
161,6.285714285714286,32.285714285714285,59.714285714285715,34.857142857142854,31.714285714285715,5.0,31.0,2.5714285714285716,1.4285714285714286,2.142857142857143,39.142857142857146,29.857142857142858,6.142857142857143,18.857142857142858,4.0,13.0,299.57142857142856,4.428571428571429,14.428571428571429,2.142857142857143,8.571428571428571,0.14285714285714285,10.142857142857142,5.0,7.714285714285714,2.2857142857142856,26.857142857142858,8.714285714285714,2.2857142857142856,2.2857142857142856,6.571428571428571,0.0,17.142857142857142,8.142857142857142,3.5714285714285716,11.714285714285714,16.285714285714285,9.142857142857142,1.4285714285714286,5.428571428571429,10.285714285714286,11.571428571428571,3.4285714285714284,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,12.571428571428571,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
162,6.857142857142857,30.142857142857142,63.714285714285715,35.285714285714285,23.571428571428573,5.0,33.714285714285715,2.4285714285714284,1.2857142857142858,2.5714285714285716,38.142857142857146,115.14285714285714,6.285714285714286,16.0,4.0,12.285714285714286,298.0,3.5714285714285716,14.0,2.142857142857143,8.857142857142858,0.14285714285714285,10.142857142857142,4.142857142857143,7.285714285714286,2.2857142857142856,26.285714285714285,9.428571428571429,2.0,2.142857142857143,6.285714285714286,0.0,16.857142857142858,6.428571428571429,3.857142857142857,12.428571428571429,18.285714285714285,12.0,1.1428571428571428,4.714285714285714,0.7142857142857143,12.0,3.0,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,12.285714285714286,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0
163,6.571428571428571,24.857142857142858,62.857142857142854,37.0,20.571428571428573,3.5714285714285716,32.285714285714285,2.7142857142857144,1.4285714285714286,2.2857142857142856,38.42857142857143,112.85714285714286,6.285714285714286,17.285714285714285,3.7142857142857144,13.428571428571429,297.57142857142856,4.285714285714286,13.857142857142858,2.5714285714285716,7.714285714285714,0.14285714285714285,10.285714285714286,5.142857142857143,7.142857142857143,2.4285714285714284,19.428571428571427,11.857142857142858,1.7142857142857142,2.5714285714285716,6.857142857142857,0.0,17.857142857142858,5.285714285714286,3.2857142857142856,12.285714285714286,17.285714285714285,12.0,1.2857142857142858,5.285714285714286,0.5714285714285714,10.142857142857142,2.857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,11.571428571428571,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0
164,6.0,24.714285714285715,64.71428571428571,38.714285714285715,24.285714285714285,3.7142857142857144,34.42857142857143,2.5714285714285716,1.7142857142857142,1.8571428571428572,41.42857142857143,112.14285714285714,5.571428571428571,13.857142857142858,2.5714285714285716,13.857142857142858,33.57142857142857,4.571428571428571,11.857142857142858,4.285714285714286,7.714285714285714,0.14285714285714285,10.857142857142858,5.142857142857143,7.714285714285714,2.857142857142857,22.285714285714285,13.0,1.5714285714285714,2.7142857142857144,7.142857142857143,0.0,20.142857142857142,4.0,2.4285714285714284,13.0,18.714285714285715,11.285714285714286,1.4285714285714286,5.571428571428571,0.42857142857142855,10.857142857142858,2.5714285714285716,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,12.714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0
165,6.857142857142857,23.285714285714285,63.285714285714285,37.857142857142854,19.571428571428573,4.142857142857143,35.285714285714285,2.142857142857143,2.142857142857143,1.5714285714285714,45.42857142857143,108.71428571428571,4.714285714285714,11.571428571428571,1.5714285714285714,13.428571428571429,35.714285714285715,4.0,11.571428571428571,4.571428571428571,8.142857142857142,0.2857142857142857,12.428571428571429,4.714285714285714,8.142857142857142,3.0,23.571428571428573,14.142857142857142,1.2857142857142858,2.4285714285714284,5.857142857142857,0.0,20.714285714285715,4.0,2.4285714285714284,12.571428571428571,16.428571428571427,11.571428571428571,1.2857142857142858,4.571428571428571,0.7142857142857143,11.571428571428571,3.142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,14.142857142857142,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0
166,6.285714285714286,21.571428571428573,61.0,34.285714285714285,18.857142857142858,2.5714285714285716,35.42857142857143,2.0,2.0,1.7142857142857142,44.57142857142857,107.85714285714286,4.714285714285714,10.857142857142858,1.8571428571428572,11.428571428571429,34.42857142857143,4.142857142857143,11.285714285714286,4.285714285714286,7.571428571428571,0.14285714285714285,10.142857142857142,4.714285714285714,7.285714285714286,2.0,20.142857142857142,14.571428571428571,1.2857142857142858,2.142857142857143,5.857142857142857,0.0,17.857142857142858,3.4285714285714284,2.4285714285714284,12.571428571428571,14.714285714285714,9.285714285714286,0.8571428571428571,3.857142857142857,0.7142857142857143,10.285714285714286,3.142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,12.571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0
167,7.0,20.428571428571427,61.714285714285715,33.57142857142857,17.571428571428573,2.5714285714285716,36.857142857142854,2.0,2.4285714285714284,2.0,44.57142857142857,108.28571428571429,4.714285714285714,11.0,2.0,10.857142857142858,33.714285714285715,3.857142857142857,10.714285714285714,5.285714285714286,8.857142857142858,0.14285714285714285,10.571428571428571,4.428571428571429,6.857142857142857,1.8571428571428572,20.285714285714285,14.857142857142858,1.2857142857142858,2.142857142857143,5.571428571428571,0.0,17.285714285714285,2.7142857142857144,2.142857142857143,12.714285714285714,14.857142857142858,8.714285714285714,0.8571428571428571,3.2857142857142856,0.7142857142857143,10.285714285714286,3.0,0.14285714285714285,0.0,0.2857142857142857,0.7142857142857143,12.571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
