year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands,AmericanSamoa
239,12,18,148,24,6,11,153,1,0,8,145,16,3,44,2,41,9,6,10,28,29,1,21,7,5,7,5,21,0,9,18,0,96,0,1,26,87,11,0,158,1,28,7,2,0,0,1,32,5,2,9,0,2,5,0,0
240,6,33,110,30,20,8,142,4,1,2,152,7,3,21,0,41,11,4,6,12,25,3,12,6,6,12,18,34,1,31,14,0,45,2,14,16,49,11,8,7,1,22,2,5,0,0,1,5,5,0,19,0,0,10,0,0
241,10,21,91,35,15,2,106,2,0,0,147,7,4,52,0,32,3,6,6,13,14,4,6,9,9,6,15,26,2,0,20,0,36,1,9,17,25,12,1,9,0,24,4,5,3,0,0,9,5,2,18,0,2,4,0,0
242,7,23,105,44,9,7,128,0,0,3,139,13,3,62,0,24,4,4,8,17,32,13,17,5,8,9,28,19,0,10,28,0,29,4,7,29,28,-1,5,7,1,12,5,2,0,1,0,27,4,3,11,0,3,3,0,0
243,0,22,111,16,26,2,87,0,3,3,62,-3,0,60,0,28,3,2,7,2,20,0,8,5,13,4,22,11,0,0,13,0,41,0,1,0,4,15,2,8,1,17,6,8,0,0,1,9,2,10,6,0,1,11,0,0
244,0,12,-5,9,15,1,35,0,0,1,9,7,0,3,0,10,3,1,3,4,2,0,3,2,2,3,21,11,1,1,-9,0,25,0,0,26,3,1,2,0,0,1,2,0,0,0,0,0,2,1,3,0,0,2,0,0
245,7,17,51,2,7,3,53,7,1,4,21,5,9,2,0,13,2,8,4,-1,14,0,6,2,4,2,31,13,1,7,40,0,6,3,19,9,8,11,0,16,6,0,2,1,0,0,1,2,4,3,1,0,1,2,0,0
246,26,24,140,19,11,6,110,9,2,3,99,-1,2,69,0,37,7,3,12,15,27,0,8,7,10,14,19,31,0,14,38,0,39,1,9,11,12,16,0,12,1,36,3,3,0,0,0,18,5,3,4,0,2,5,0,0
247,12,21,104,25,19,10,133,4,1,3,202,1,3,96,0,25,6,4,7,10,16,2,10,13,6,8,38,19,0,11,61,0,29,1,5,21,52,15,0,20,1,24,3,7,1,0,0,31,2,2,4,0,0,2,0,0
248,0,31,76,34,15,6,132,1,0,2,177,5,4,47,0,35,9,4,7,9,35,2,18,5,3,11,13,17,0,4,20,0,24,2,5,16,28,7,8,17,1,4,2,9,0,1,0,18,4,0,10,0,1,6,0,0
249,18,33,144,28,11,10,50,5,4,5,120,12,1,50,0,47,6,3,8,8,39,3,18,13,6,12,7,18,2,1,20,0,23,2,9,21,19,8,6,20,1,20,6,7,0,5,0,-15,0,5,8,0,1,5,0,0
250,3,21,55,35,18,6,155,1,0,4,107,5,0,41,1,31,6,2,8,10,21,4,11,6,10,11,20,26,1,0,43,0,8,0,2,0,6,16,2,19,2,17,5,8,0,0,0,10,2,1,7,0,0,2,0,0
251,0,12,20,0,13,0,39,1,5,0,10,9,0,31,0,2,3,1,10,2,3,1,3,4,4,2,3,3,0,2,-1,0,15,0,2,21,1,0,0,23,0,8,0,4,0,4,0,1,0,2,2,0,0,2,0,0
252,3,18,33,1,11,2,67,2,0,0,5,15,3,14,0,9,1,4,3,1,12,0,11,6,7,1,1,11,0,5,15,0,13,2,8,15,5,8,0,21,1,2,3,3,0,0,0,-1,0,1,4,1,0,3,0,0
253,19,24,150,8,8,19,96,6,4,6,106,6,3,33,0,42,10,6,8,8,31,2,21,10,5,11,15,22,2,9,16,0,15,2,17,10,37,21,5,21,1,36,2,5,0,0,1,16,6,3,6,0,8,8,0,0
254,4,34,107,22,33,26,108,0,3,5,174,14,1,25,0,54,5,3,3,6,36,2,20,3,17,13,20,19,1,28,9,0,21,3,17,21,21,11,0,19,1,12,2,8,0,0,0,23,3,3,7,0,2,5,0,0
255,5,21,91,20,24,20,118,4,0,1,127,11,3,42,2,36,5,3,0,3,44,3,13,17,13,4,18,22,1,0,27,0,20,3,8,8,13,19,13,15,0,10,5,9,3,1,1,8,4,1,4,0,0,4,0,0
256,12,51,85,19,10,6,87,1,14,5,110,21,1,42,1,27,4,5,1,8,16,3,11,7,10,9,20,9,1,21,23,0,22,2,11,26,88,7,1,7,6,20,5,8,0,0,0,2,5,5,8,0,1,1,0,0
257,-1,26,48,12,17,19,133,5,2,6,74,5,0,27,0,19,4,2,7,12,45,11,13,7,14,7,17,33,0,-1,13,0,20,0,4,0,20,15,11,16,3,12,3,7,0,1,0,8,2,0,8,0,1,2,0,0
258,0,17,28,1,3,5,31,1,2,1,43,19,0,27,1,6,1,6,1,0,16,3,5,3,7,1,16,11,2,0,0,0,3,0,6,32,0,0,0,18,0,2,2,3,0,0,0,0,2,1,5,0,1,1,0,0
259,15,21,29,1,20,5,48,5,5,1,41,14,3,29,1,3,2,8,3,1,20,1,7,6,3,3,13,3,0,8,9,0,3,4,12,9,6,16,0,22,0,0,2,3,0,0,0,1,5,3,9,0,3,3,0,0
260,8,29,72,6,8,17,103,2,6,7,55,9,4,34,2,35,9,9,6,6,24,3,30,7,4,11,18,15,0,0,29,0,15,4,15,6,16,22,0,22,1,14,0,4,0,0,0,21,7,2,1,0,0,3,0,0
261,13,38,107,20,19,17,125,5,10,4,137,14,1,27,2,25,5,3,6,9,21,3,16,6,14,9,29,31,1,19,76,0,12,1,5,12,23,8,10,13,3,24,2,24,0,1,0,21,8,1,9,0,2,5,0,0
262,6,35,67,10,8,9,106,2,5,11,164,9,1,36,0,28,9,10,6,11,61,1,15,11,6,10,25,12,2,16,26,0,25,5,14,5,13,23,14,21,2,23,3,6,1,1,0,36,2,4,10,0,1,1,0,0
263,8,34,77,3,12,17,102,4,4,4,118,8,3,53,2,24,3,8,11,8,26,2,19,11,14,6,15,16,0,24,103,0,16,3,21,26,11,8,5,27,0,6,3,11,0,0,1,16,2,9,5,0,0,6,0,0
264,1,28,66,13,10,17,64,3,4,0,0,8,0,45,5,18,7,6,5,1,27,2,21,10,10,4,34,21,2,3,20,0,10,0,6,0,3,19,9,22,2,16,5,15,0,0,0,11,2,3,8,0,1,5,0,0
265,0,10,13,0,17,7,28,0,6,0,178,4,0,23,1,5,3,13,4,4,9,1,7,2,10,3,5,1,1,1,0,0,4,0,2,20,2,0,0,17,1,5,4,3,0,0,0,0,0,1,2,0,1,1,0,0
266,3,13,13,0,13,11,26,4,6,0,48,17,0,13,0,8,1,10,4,7,7,0,6,5,3,6,18,7,0,5,1,0,3,2,19,14,6,6,2,17,2,0,4,7,0,0,0,1,3,2,5,0,0,3,0,0
267,19,30,56,8,13,33,92,4,0,5,119,9,9,23,0,50,7,37,9,7,23,4,27,18,7,15,14,17,0,12,11,0,11,1,10,10,12,30,0,25,3,14,3,12,3,0,0,0,3,5,3,0,1,2,0,0
268,8,47,102,5,17,28,111,3,5,4,64,11,8,16,2,33,9,5,10,17,33,10,14,7,29,13,23,17,1,52,103,0,9,4,14,16,16,13,3,23,1,25,3,8,0,4,0,41,6,8,4,0,0,4,0,0
269,12,57,87,17,25,19,86,10,2,4,141,19,2,22,5,17,6,1,6,6,35,1,28,16,19,11,15,14,0,0,-67,0,7,3,11,12,5,34,13,11,1,12,1,5,0,1,1,50,1,5,1,1,0,2,0,0
270,7,55,62,17,30,20,92,10,8,7,94,9,3,62,2,39,5,9,4,7,11,1,23,8,13,11,28,8,3,21,19,0,20,2,8,20,16,16,3,20,1,8,6,18,0,1,1,30,8,5,15,0,2,3,0,0
271,1,27,39,18,21,0,64,1,2,2,87,15,0,47,1,17,2,3,4,2,28,1,31,14,5,14,11,22,0,0,95,0,14,0,4,0,13,3,8,19,2,11,1,11,0,1,1,2,3,5,3,0,0,3,0,0
272,0,17,39,3,14,0,23,0,3,0,50,13,0,31,1,6,7,0,1,2,9,1,19,9,17,3,20,13,0,0,3,0,11,0,4,23,0,0,8,20,1,0,5,5,0,0,0,0,0,1,5,0,0,0,0,0
273,18,29,8,3,16,36,23,11,3,8,54,18,7,19,1,8,3,8,4,3,12,0,23,9,5,2,7,11,0,13,12,0,24,12,16,16,8,41,0,10,1,0,1,4,0,0,0,1,3,1,2,0,3,0,0,0
274,23,42,80,7,5,36,80,7,5,6,84,8,5,15,0,49,13,5,9,14,28,2,48,22,7,18,29,35,1,30,8,0,28,5,28,6,8,22,7,14,2,31,7,4,4,0,0,16,6,10,1,0,0,9,0,0
275,4,60,122,17,22,47,99,11,6,2,105,7,5,29,1,45,18,8,8,7,22,14,15,21,35,19,38,12,0,50,48,0,30,8,18,18,66,34,3,23,2,21,8,10,0,1,0,23,10,24,5,0,2,5,0,0
276,5,41,77,5,30,23,17,3,5,9,57,17,4,24,1,47,18,4,12,1,37,3,42,15,20,11,31,47,0,0,18,0,9,2,23,9,12,45,14,21,0,8,3,9,7,0,0,15,9,3,9,0,1,5,0,0
277,7,41,50,6,20,46,114,9,4,4,73,16,4,37,1,30,10,9,8,3,60,3,27,23,13,13,35,22,0,23,30,0,15,8,12,21,23,20,9,10,8,7,7,9,0,0,0,16,8,4,8,0,0,4,0,0
278,0,61,29,5,9,28,124,9,1,3,77,11,0,41,2,30,8,8,13,7,24,3,26,7,14,11,26,16,0,0,90,0,39,0,5,0,22,37,10,15,2,17,5,8,0,0,0,7,5,12,3,0,2,0,0,0
279,0,23,13,4,25,10,44,1,4,0,12,10,0,1,0,13,4,3,5,2,38,0,12,3,21,4,9,9,0,0,3,0,1,0,1,17,0,0,9,15,1,0,2,8,0,0,0,0,1,3,7,0,0,1,0,0
280,32,23,40,1,17,11,35,4,3,3,20,14,7,18,2,17,7,11,3,3,27,0,13,8,4,2,7,21,0,1,12,0,2,12,22,17,11,29,0,21,4,8,9,5,9,0,0,0,8,6,3,0,4,1,0,0
281,10,49,80,16,7,71,78,14,4,8,56,19,4,17,0,36,14,10,9,6,44,3,51,13,15,22,23,19,2,3,43,0,19,6,23,18,22,34,0,24,1,20,4,15,0,2,0,26,6,5,4,0,0,8,0,0
282,16,52,63,15,36,57,96,8,9,8,66,15,4,31,3,39,18,12,7,10,33,-2,33,16,19,13,29,34,0,28,28,0,16,9,11,18,17,21,9,18,2,19,11,12,0,1,0,19,12,17,5,0,1,4,0,0
283,9,51,26,14,27,55,121,12,10,1,77,21,3,45,4,32,8,18,12,3,20,2,33,15,32,20,39,13,1,1,38,0,20,5,14,18,19,45,19,19,1,8,3,11,10,5,0,3,18,13,1,0,2,7,0,0
284,5,49,60,14,24,26,105,2,3,3,72,15,6,31,0,47,7,7,10,7,78,1,26,19,19,20,32,7,1,21,36,0,7,7,9,11,16,13,12,6,15,18,13,13,0,4,0,18,9,29,6,0,1,8,0,0
285,0,18,34,45,16,58,72,6,3,13,41,9,0,22,1,46,11,7,10,2,15,3,46,8,20,11,23,39,0,0,76,0,11,0,2,0,10,35,10,25,4,6,11,12,0,1,1,35,3,9,2,0,0,6,0,0
286,0,61,10,2,22,18,33,7,10,1,28,22,0,2,0,5,4,3,5,4,0,0,32,3,18,8,5,1,0,0,1,0,1,0,17,7,2,1,12,33,2,14,8,7,0,1,0,6,1,1,10,0,0,0,0,0
287,16,24,29,1,10,7,44,1,0,3,45,13,9,18,0,8,3,8,3,2,25,0,26,11,9,9,5,10,1,17,10,0,3,11,22,8,37,16,1,27,0,0,10,9,0,1,1,0,10,9,7,0,0,1,0,0
288,23,62,51,40,12,62,96,3,6,7,56,11,2,27,0,68,14,17,7,22,72,0,49,13,15,21,33,22,0,5,35,0,8,8,25,17,33,42,8,18,2,36,9,16,6,0,0,14,8,13,3,1,1,11,0,0
289,19,62,67,37,27,58,148,11,5,6,32,24,2,466,1,54,20,29,10,9,27,0,25,15,31,17,41,17,0,36,30,0,11,10,21,24,55,25,14,23,0,13,14,12,12,0,2,19,16,4,8,1,3,3,0,0
290,16,95,48,28,23,36,130,5,7,3,39,25,8,56,2,37,12,17,10,9,28,0,47,18,25,21,42,7,3,0,31,0,11,11,13,20,33,50,22,11,4,8,23,28,0,0,0,20,8,5,5,0,0,8,0,0
291,10,78,73,24,38,67,125,29,17,6,53,20,2,30,2,36,13,21,12,21,34,0,36,10,36,16,43,13,2,85,20,0,-6,15,14,21,33,50,28,19,0,14,6,17,0,0,0,23,12,11,7,0,5,7,0,0
292,0,86,25,36,23,45,94,5,9,13,86,20,0,38,1,21,9,13,7,5,48,1,45,19,34,9,37,10,2,-6,18,1,22,0,14,0,12,60,13,12,0,14,16,15,0,0,2,33,0,25,0,0,0,15,0,0
293,0,50,11,17,20,11,37,0,1,1,21,27,0,1,0,1,4,4,11,1,5,1,37,1,31,0,4,21,0,0,3,0,3,0,3,20,11,1,13,17,2,10,14,11,9,0,0,2,6,11,10,0,0,0,0,0
294,25,29,60,0,14,25,42,4,2,8,58,29,9,29,0,8,11,17,9,1,16,0,35,14,19,6,5,5,1,15,3,0,6,27,27,12,7,64,1,23,1,0,12,5,0,0,1,0,13,7,10,0,2,28,0,0
295,17,81,38,34,21,76,125,26,11,3,69,30,4,50,0,47,21,31,12,10,62,1,67,19,23,7,58,21,2,0,134,0,13,9,26,10,23,87,3,4,3,37,14,30,13,8,3,36,16,5,7,0,1,16,0,0
296,1,147,36,30,21,65,121,0,6,5,52,25,6,75,3,38,15,12,16,14,88,0,31,15,58,19,61,14,0,34,36,0,15,9,29,0,76,42,27,14,2,17,14,12,0,3,2,81,18,7,12,0,0,7,0,0
297,24,50,32,12,20,64,161,27,11,2,72,26,7,73,3,7,19,31,12,3,24,0,51,13,39,11,55,8,0,0,30,0,17,10,20,39,35,50,0,18,8,17,18,12,0,0,1,12,15,3,8,0,0,2,0,0
298,15,52,77,17,23,68,212,22,14,11,73,28,4,23,3,19,27,29,12,16,63,0,50,27,46,12,34,17,0,41,11,0,27,11,25,24,42,125,1,4,2,5,22,10,0,1,3,18,3,5,5,0,1,10,0,0
299,4,191,36,43,28,54,118,1,9,1,44,25,0,51,1,34,26,13,20,12,25,0,25,10,35,23,47,9,1,0,11,0,14,0,13,0,14,63,53,11,2,21,10,19,17,1,1,15,7,36,7,0,0,9,0,0
300,0,72,11,2,36,11,75,1,6,2,29,31,0,1,0,47,18,20,9,5,17,0,22,3,31,12,32,2,2,0,0,0,1,0,4,11,8,3,23,24,0,3,7,10,0,0,2,2,0,6,14,0,0,8,0,0
301,23,47,39,0,11,16,47,14,7,10,41,32,16,10,1,13,14,31,7,6,28,0,26,8,12,10,14,31,0,10,22,0,6,22,34,7,20,59,0,42,0,2,21,7,0,0,0,1,10,3,7,0,6,3,0,0
302,25,110,56,18,20,101,121,22,9,7,85,36,8,38,2,38,38,21,26,27,69,0,89,37,26,6,34,13,0,0,67,0,29,12,41,17,30,76,0,20,3,36,28,26,11,2,1,52,30,20,9,0,2,13,0,0
303,18,161,107,45,47,63,193,10,8,12,87,31,6,55,2,46,37,43,16,1,52,1,59,29,67,26,108,26,5,60,39,1,25,13,38,28,55,63,30,30,3,20,26,16,0,0,4,46,12,20,20,0,0,14,0,0
304,13,183,88,19,28,82,218,24,16,18,79,41,4,34,2,41,34,65,21,11,77,0,59,27,72,18,102,19,2,0,27,1,36,21,25,15,63,141,31,22,0,18,12,10,21,1,1,72,23,1,11,0,1,11,0,0
305,21,143,94,43,34,85,183,59,18,6,79,48,6,37,1,44,23,18,26,29,74,0,63,19,68,15,105,30,2,84,57,1,16,23,32,34,65,59,36,24,4,23,25,23,0,0,2,32,11,6,9,0,2,16,0,0
306,0,153,60,32,19,49,132,8,13,7,41,41,0,36,1,23,34,39,17,30,7,7,40,24,51,21,114,43,1,1,9,1,26,0,32,0,29,98,36,16,0,15,25,16,0,0,1,6,2,29,21,0,0,19,0,0
307,0,97,17,5,24,7,79,4,4,0,61,30,0,15,4,27,15,20,19,5,55,2,59,1,40,10,39,9,0,-1,4,0,0,0,11,27,12,0,42,20,2,19,33,6,0,2,2,0,1,3,5,0,3,4,0,0
308,37,77,42,1,19,13,61,25,6,8,94,37,15,17,0,14,11,10,14,8,36,0,27,19,24,15,31,5,2,52,9,0,4,43,20,24,24,63,0,30,4,0,17,6,26,0,1,2,17,8,15,0,0,5,0,0
309,32,153,107,50,20,120,194,23,11,18,72,43,16,7,1,38,47,47,33,23,71,0,103,32,38,15,82,25,1,-6,172,1,37,10,49,39,98,157,2,18,5,53,28,37,0,13,12,13,12,15,6,0,1,15,0,0
310,18,171,107,14,53,68,198,23,24,23,97,43,10,75,1,63,67,62,37,24,90,2,63,37,75,16,148,4,4,47,39,0,29,45,41,27,156,74,28,20,3,16,21,4,13,0,1,60,20,23,14,0,2,13,0,0
311,0,144,43,39,0,68,173,3,0,13,0,69,0,35,0,0,39,47,29,16,53,2,63,8,0,0,109,0,0,0,24,0,21,0,37,0,0,1,0,11,1,18,18,10,0,3,0,40,0,5,17,0,2,17,0,0
312,3,96,75,20,31,13,53,6,15,6,109,45,11,41,3,63,17,21,22,10,7,3,33,26,101,24,24,29,0,26,11,3,15,35,11,41,72,183,39,0,2,6,35,5,0,0,0,0,13,0,7,0,1,0,0,0
313,0,147,32,36,41,30,85,4,14,9,79,45,0,43,6,9,23,14,33,20,14,0,69,19,45,13,42,0,1,0,7,0,10,0,15,0,32,109,54,13,0,10,23,13,0,2,1,0,5,12,7,0,0,6,0,0
314,0,43,19,11,46,22,53,4,5,8,58,52,0,16,3,30,13,13,23,17,11,4,22,11,57,19,69,7,2,0,6,0,4,0,24,16,21,0,1,21,7,27,13,5,0,0,0,5,6,2,11,0,0,11,0,0
315,67,120,58,5,26,8,68,22,3,12,97,49,27,9,0,17,15,35,16,9,46,0,38,26,15,7,33,28,0,31,25,2,4,59,27,13,30,104,3,32,2,1,28,7,0,0,3,1,12,12,12,0,0,6,0,0
316,32,160,118,52,30,124,236,45,19,19,82,72,7,55,2,26,90,76,32,33,38,0,141,32,22,15,175,23,5,0,149,3,31,20,23,35,119,193,2,10,5,29,21,27,15,1,20,60,29,16,16,0,0,23,0,0
317,52,258,113,63,46,87,218,47,16,24,97,64,11,48,9,84,62,90,42,43,51,0,109,27,77,54,189,40,5,119,55,2,20,51,69,46,123,81,47,10,2,15,40,12,0,0,4,73,36,13,22,0,0,20,0,0
318,61,217,146,79,50,66,223,41,12,12,98,60,9,76,7,48,64,109,49,34,92,2,60,61,92,24,205,22,2,0,89,1,34,20,85,23,82,192,38,33,0,28,44,11,27,8,2,65,21,10,11,0,0,11,0,0
319,22,158,205,51,36,66,245,25,8,30,120,63,13,66,8,51,46,40,26,17,95,10,89,31,61,24,181,30,1,107,101,2,13,35,62,24,129,82,31,31,3,37,33,12,0,11,4,55,14,5,17,0,1,10,0,0
320,3,220,85,55,43,91,221,3,13,23,90,79,0,63,7,42,51,40,30,33,29,5,85,25,75,14,142,21,2,0,37,2,37,0,17,0,65,200,27,34,0,33,32,18,0,1,3,46,0,6,12,0,0,30,0,0
321,0,99,61,10,51,18,76,11,0,6,93,64,0,10,5,31,15,22,26,9,37,1,35,9,64,22,58,49,2,0,8,0,3,0,35,36,13,0,19,40,11,12,11,6,0,0,0,12,3,2,7,0,0,9,0,0
322,15,107,115,0,31,23,71,32,10,16,105,85,35,43,2,20,15,29,19,8,65,0,42,26,21,15,42,13,4,70,32,2,8,78,6,23,63,102,0,53,0,0,7,9,23,3,0,3,22,7,11,0,0,3,0,0
323,22,158,186,35,41,80,181,44,23,33,96,86,22,23,0,44,90,42,51,42,98,0,126,52,22,11,161,6,0,0,142,4,52,18,192,45,80,205,1,39,10,56,33,36,0,0,12,50,19,20,3,0,0,29,0,0
324,44,229,228,96,90,90,288,16,23,30,84,76,14,48,4,62,116,163,46,27,62,4,96,31,82,23,247,27,3,85,46,1,21,43,102,32,84,79,36,34,0,24,34,17,19,4,7,43,43,8,14,0,0,31,0,0
325,-71,231,170,92,43,67,240,47,21,12,129,85,14,53,14,48,66,124,50,53,70,2,97,28,89,35,227,15,4,0,50,3,54,42,99,40,111,196,30,34,3,42,23,28,0,5,0,49,21,15,19,0,2,20,0,0
326,22,224,218,77,48,56,241,19,11,23,123,99,11,55,6,39,54,63,52,40,88,1,70,29,94,27,232,46,1,131,14,4,35,36,77,43,128,66,33,55,1,41,43,27,22,3,4,52,24,19,11,0,0,17,0,0
327,-54,156,104,90,50,57,192,18,12,8,71,91,0,41,10,40,70,58,36,42,73,2,85,30,67,35,191,12,4,0,50,2,39,0,15,0,51,225,33,36,8,56,24,22,0,18,7,16,4,11,17,0,2,28,0,0
328,2,108,85,17,42,15,101,4,16,3,81,124,0,2,3,24,19,66,17,15,62,3,47,7,85,22,124,54,2,0,7,0,2,0,1,51,15,0,16,34,1,19,44,0,0,0,0,0,6,2,6,0,1,2,0,0
329,39,118,153,1,39,15,81,43,10,10,137,90,46,22,1,44,24,33,25,12,78,0,35,19,18,8,55,12,1,37,26,1,3,81,60,27,59,96,0,45,0,5,21,5,0,0,2,0,20,0,10,0,1,10,0,0
330,39,133,287,70,55,53,214,22,13,45,79,137,15,53,0,27,97,116,64,52,73,0,128,27,21,14,262,5,4,0,172,4,56,22,68,50,103,206,2,26,10,48,28,13,7,3,6,22,20,8,12,0,0,34,0,0
331,16,189,398,130,70,87,282,8,24,54,122,97,20,57,21,104,131,61,64,50,53,4,133,30,92,42,270,44,0,144,84,5,38,40,17,38,123,94,39,58,7,42,43,25,0,2,2,74,28,10,18,0,0,27,0,0
332,31,207,274,153,45,67,258,10,24,17,101,125,12,61,4,90,77,73,49,21,173,2,79,46,83,16,242,43,5,0,58,0,45,46,97,31,117,211,1,38,12,26,54,9,23,2,9,56,19,13,11,0,0,32,0,0
333,-2,219,341,108,52,69,272,18,14,22,96,128,23,35,9,52,44,58,39,48,114,1,85,43,65,17,222,29,3,88,69,2,45,29,0,30,73,68,29,27,9,34,25,21,0,0,5,42,14,6,10,0,0,20,0,0
334,1,120,155,137,47,89,233,5,8,34,72,122,0,45,12,50,49,77,54,26,56,0,73,19,57,28,205,23,2,0,66,1,45,0,82,0,64,205,20,52,4,36,27,6,0,1,11,93,0,9,9,0,0,31,0,0
335,1,81,85,15,60,21,107,10,7,1,95,120,0,2,6,37,21,20,36,32,54,1,66,28,70,23,95,40,7,0,26,3,7,0,56,48,16,0,11,46,4,19,16,0,0,-1,0,0,4,1,26,0,0,6,0,0
336,16,123,244,1,42,9,216,25,8,10,112,130,45,16,0,26,29,12,23,15,65,0,34,36,22,6,57,27,5,107,29,0,4,95,0,65,75,80,20,58,9,2,9,2,0,0,1,0,21,16,14,0,1,1,0,0
337,28,147,274,161,45,128,199,13,12,31,74,153,8,63,0,57,103,32,48,31,133,0,143,38,24,22,223,14,2,0,183,1,51,27,64,51,130,187,0,43,1,79,23,5,22,10,10,63,12,20,9,0,0,42,0,0
338,31,169,379,51,83,74,261,44,21,27,120,154,26,58,21,76,140,67,49,53,111,3,64,35,75,43,226,52,7,59,114,5,55,33,15,68,109,72,8,38,0,43,40,5,0,3,8,135,26,16,17,0,0,23,0,0
339,23,118,311,117,76,66,255,4,9,8,121,150,0,63,13,2,78,79,59,41,51,0,85,6,79,45,289,15,5,0,39,3,31,55,71,46,95,1,41,30,16,23,29,18,0,2,6,89,10,1,15,0,1,34,0,0
340,0,191,20,108,0,6,163,-7,0,14,0,135,0,47,0,0,51,21,32,17,0,0,40,2,0,0,133,0,0,0,6,0,29,0,5,0,0,0,0,32,3,6,37,4,0,0,2,4,0,0,9,0,0,19,0,0
341,15,70,257,15,47,4,20,1,7,0,140,131,0,49,11,154,18,21,21,8,15,0,31,39,57,29,23,81,6,0,9,1,20,0,0,0,20,274,16,3,4,3,9,0,0,1,0,5,4,1,0,0,0,6,0,0
342,0,111,62,3,100,10,48,0,2,5,77,130,0,4,7,18,17,8,32,14,69,0,42,24,40,13,125,31,6,0,14,6,14,0,1,19,33,0,0,41,2,41,30,2,0,0,4,6,0,5,13,0,0,1,0,0
343,17,140,246,42,48,23,135,30,9,2,96,118,38,7,7,9,21,39,28,8,73,0,43,26,13,13,74,18,3,41,12,2,7,113,0,45,62,64,0,55,1,28,36,4,32,0,3,21,24,3,11,0,0,9,0,0
344,133,130,425,178,60,92,254,16,15,19,101,138,18,76,20,29,126,59,63,62,123,0,165,32,36,22,275,25,4,0,98,1,59,20,67,61,151,212,0,66,0,85,21,6,0,1,7,25,15,12,4,0,0,21,0,0
345,53,207,437,79,120,38,322,10,21,21,137,156,17,64,6,150,175,64,45,46,101,0,109,40,66,48,329,51,5,193,80,4,64,40,10,51,133,52,18,34,23,28,33,6,0,2,1,37,13,11,24,0,0,34,0,0
346,37,166,574,153,85,50,334,39,11,7,127,145,0,85,18,31,90,57,47,55,98,3,103,13,61,36,302,47,6,0,41,2,48,31,69,40,107,2,24,39,5,40,41,10,33,3,13,53,29,12,19,0,1,20,0,0
347,0,0,271,136,0,12,279,17,3,16,0,176,0,22,0,8,118,57,47,10,0,1,108,0,0,0,227,0,2,138,19,0,49,0,7,0,0,1,0,35,4,29,25,17,0,0,0,45,0,0,18,0,0,23,0,0
348,1,238,306,46,79,2,74,1,21,2,217,121,0,2,10,114,27,40,25,12,62,0,39,43,54,38,23,89,4,0,4,3,36,104,48,0,55,285,13,18,0,24,32,1,0,9,11,0,13,9,5,0,1,12,0,0
349,0,105,93,0,108,5,46,0,7,7,97,147,0,4,11,30,21,21,27,37,54,0,65,14,53,20,54,84,2,0,18,1,7,0,0,49,59,0,12,20,0,31,17,0,0,0,1,1,0,1,19,0,0,3,0,0
350,34,92,360,3,59,9,127,19,6,7,103,166,78,7,1,37,36,14,33,14,139,0,39,54,13,5,70,15,3,18,13,4,8,69,46,48,67,85,0,51,7,13,23,2,0,2,1,5,11,3,10,0,0,20,0,0
351,53,155,491,290,65,97,268,20,7,33,98,148,15,102,11,80,138,47,55,37,99,0,149,26,18,19,189,14,4,0,182,5,59,24,7,50,104,217,0,36,10,91,20,17,26,0,9,8,12,31,7,0,0,46,0,0
352,70,169,554,113,102,72,329,9,19,21,129,171,20,89,24,69,141,22,50,55,112,10,80,42,76,62,377,84,5,130,44,3,35,38,61,46,121,59,6,65,0,38,47,5,0,2,3,108,21,9,8,0,0,39,0,0
353,38,206,514,297,73,43,367,125,29,6,164,197,20,64,11,113,123,84,41,48,112,0,80,26,44,39,260,79,2,0,71,3,49,57,5,47,94,206,25,25,2,48,39,7,25,3,13,86,24,24,18,0,0,37,0,0
354,49,166,674,206,76,45,464,-73,21,13,185,163,6,80,19,121,110,43,43,60,125,4,69,33,48,31,207,34,1,121,38,1,37,37,59,105,82,40,12,40,8,40,30,12,0,0,41,111,7,10,4,0,1,36,0,0
355,7,102,471,113,89,38,332,4,9,17,138,195,0,138,16,85,98,55,30,48,85,4,74,20,43,35,254,63,4,0,33,0,69,0,3,0,55,231,14,44,12,45,22,0,0,1,6,108,4,5,24,0,0,16,0,0
356,1,83,301,58,77,3,158,3,1,0,108,167,0,1,7,141,32,17,26,13,81,1,19,10,44,23,99,53,4,0,7,0,2,0,11,40,28,0,15,33,3,21,17,0,0,0,0,35,6,2,14,0,0,12,0,0
357,17,70,381,6,55,5,121,20,7,21,159,196,31,16,0,26,46,12,29,33,80,0,31,23,4,14,81,15,4,107,20,0,10,92,1,45,75,49,0,38,14,19,15,0,0,0,6,13,16,1,12,0,0,12,0,0
